Row ID,order_id,order_date,ship_date,customer_id,city,product_id,category,product_name,sales,quantity,profit
3322,CA-2014-134551,12/20/2014,12/25/2014,TS-21505,Columbia,OFF-PA-10002689,Office Supplies,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92,5,9.072
3323,CA-2015-120810,7/23/2015,7/27/2015,TH-21550,New York City,OFF-AP-10002892,Office Supplies,Belkin F5C206VTEL 6 Outlet Surge,68.94,3,20.682
3324,CA-2015-120810,7/23/2015,7/27/2015,TH-21550,New York City,FUR-FU-10002253,Furniture,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",128.82,3,50.2398
3325,CA-2014-165309,11-11-2014,11/15/2014,KD-16270,Houston,OFF-BI-10001359,Office Supplies,GBC DocuBind TL300 Electric Binding System,896.99,5,-1480.0335
3326,CA-2014-165309,11-11-2014,11/15/2014,KD-16270,Houston,OFF-BI-10001267,Office Supplies,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1.234,1,-1.9744
3327,CA-2014-165309,11-11-2014,11/15/2014,KD-16270,Houston,OFF-AR-10003582,Office Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",67.56,3,6.756
3328,CA-2014-165309,11-11-2014,11/15/2014,KD-16270,Houston,OFF-PA-10003724,Office Supplies,"Wirebound Message Book, 4 per Page",21.72,5,7.8735
3329,CA-2014-165309,11-11-2014,11/15/2014,KD-16270,Houston,OFF-PA-10001033,Office Supplies,Xerox 1893,262.336,8,95.0968
3330,CA-2014-165309,11-11-2014,11/15/2014,KD-16270,Houston,TEC-PH-10003505,Technology,Geemarc AmpliPOWER60,148.48,2,16.704
3331,CA-2014-165309,11-11-2014,11/15/2014,KD-16270,Houston,TEC-PH-10004959,Technology,Classic Ivory Antique Telephone ZL1810,241.176,3,15.0735
3332,CA-2017-122595,12/14/2017,12/20/2017,GM-14455,Chicago,TEC-AC-10000474,Technology,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,28.497
3333,CA-2017-122595,12/14/2017,12/20/2017,GM-14455,Chicago,TEC-PH-10003095,Technology,Samsung HM1900 Bluetooth Headset,52.68,3,19.755
3334,CA-2017-122595,12/14/2017,12/20/2017,GM-14455,Chicago,FUR-FU-10002963,Furniture,"Master Caster Door Stop, Gray",2.032,1,-1.3208
3335,US-2017-109253,8/21/2017,8/22/2017,PR-18880,Oakland,OFF-AR-10000203,Office Supplies,Newell 336,17.12,4,4.9648
3336,US-2017-109253,8/21/2017,8/22/2017,PR-18880,Oakland,TEC-PH-10004667,Technology,Cisco 8x8 Inc. 6753i IP Business Phone System,431.968,4,37.7972
3337,US-2017-109253,8/21/2017,8/22/2017,PR-18880,Oakland,FUR-FU-10000193,Furniture,Tenex Chairmats For Use with Hard Floors,129.92,4,10.3936
3338,US-2017-109253,8/21/2017,8/22/2017,PR-18880,Oakland,FUR-TA-10001539,Furniture,Chromcraft Rectangular Conference Tables,568.728,3,28.4364
3339,US-2017-109253,8/21/2017,8/22/2017,PR-18880,Oakland,OFF-BI-10000962,Office Supplies,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",117.144,9,42.4647
3340,US-2017-109253,8/21/2017,8/22/2017,PR-18880,Oakland,OFF-AP-10002867,Office Supplies,Fellowes Command Center 5-outlet power strip,203.52,3,54.9504
3341,US-2017-109253,8/21/2017,8/22/2017,PR-18880,Oakland,OFF-LA-10001158,Office Supplies,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",51.75,5,24.84
3342,CA-2016-145982,8/27/2016,09-01-2016,TB-21055,Quincy,OFF-PA-10000675,Office Supplies,Xerox 1919,122.97,3,60.2553
3343,CA-2016-145982,8/27/2016,09-01-2016,TB-21055,Quincy,FUR-TA-10001307,Furniture,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",244.615,1,20.967
3344,CA-2016-145982,8/27/2016,09-01-2016,TB-21055,Quincy,TEC-PH-10000011,Technology,PureGear Roll-On Screen Protector,59.97,3,28.7856
3345,CA-2016-145982,8/27/2016,09-01-2016,TB-21055,Quincy,OFF-PA-10002666,Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes,81.54,9,36.693
3346,CA-2016-145982,8/27/2016,09-01-2016,TB-21055,Quincy,OFF-FA-10000735,Office Supplies,Staples,11.68,4,5.256
3347,CA-2016-145982,8/27/2016,09-01-2016,TB-21055,Quincy,OFF-BI-10000174,Office Supplies,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",29,5,13.92
3348,CA-2015-112014,8/13/2015,8/20/2015,ON-18715,Yucaipa,OFF-AR-10003156,Office Supplies,50 Colored Long Pencils,50.8,5,13.208
3349,CA-2017-154732,11-05-2017,11-07-2017,AH-10195,Chicago,OFF-BI-10000474,Office Supplies,Avery Recycled Flexi-View Covers for Binding Systems,16.03,5,-25.648
3350,US-2016-157308,8/17/2016,8/21/2016,NM-18520,Seattle,OFF-BI-10003712,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",15.712,4,5.6956
3351,CA-2016-147536,12/26/2016,12/31/2016,AR-10510,New York City,TEC-AC-10003280,Technology,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,18.8937
3352,US-2014-134733,9/23/2014,9/28/2014,BM-11650,San Diego,FUR-BO-10002916,Furniture,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.999,3,20.5176
3353,US-2014-134733,9/23/2014,9/28/2014,BM-11650,San Diego,TEC-PH-10002726,Technology,netTALK DUO VoIP Telephone Service,83.984,2,31.494
3354,US-2014-150434,7/19/2014,7/24/2014,CA-12310,Bristol,TEC-PH-10000895,Technology,Polycom VVX 310 VoIP phone,359.98,2,93.5948
3355,US-2014-150434,7/19/2014,7/24/2014,CA-12310,Bristol,FUR-TA-10004152,Furniture,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",70.56,1,-4.032
3356,US-2014-150434,7/19/2014,7/24/2014,CA-12310,Bristol,OFF-BI-10003694,Office Supplies,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",20.88,2,9.6048
3357,US-2014-150434,7/19/2014,7/24/2014,CA-12310,Bristol,OFF-BI-10002160,Office Supplies,Acco Hanging Data Binders,3.81,1,1.8288
3358,CA-2017-100335,09-07-2017,9/13/2017,NF-18595,Chicago,OFF-PA-10001685,Office Supplies,Easy-staple paper,73.008,9,26.4654
3359,CA-2016-139234,05-06-2016,05-10-2016,AF-10870,Chicago,OFF-BI-10000773,Office Supplies,Insertable Tab Post Binder Dividers,3.208,2,-5.2932
3360,CA-2016-139234,05-06-2016,05-10-2016,AF-10870,Chicago,TEC-AC-10004510,Technology,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2,-3.272
3361,US-2015-142020,06-04-2015,06-08-2015,TC-21535,New York City,OFF-PA-10004569,Office Supplies,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",30.44,4,14.3068
3362,US-2015-142020,06-04-2015,06-08-2015,TC-21535,New York City,FUR-FU-10000672,Furniture,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,11.9952
3363,CA-2015-139962,12/13/2015,12/20/2015,Dp-13240,Revere,OFF-PA-10004451,Office Supplies,Xerox 222,19.44,3,9.3312
3364,CA-2015-139962,12/13/2015,12/20/2015,Dp-13240,Revere,OFF-BI-10004738,Office Supplies,Flexible Leather- Look Classic Collection Ring Binder,37.88,2,18.94
3365,CA-2016-130050,7/16/2016,7/18/2016,MC-17425,Houston,FUR-FU-10001940,Furniture,Staple-based wall hangings,9.552,3,-3.8208
3366,CA-2014-115161,1/31/2014,02-02-2014,LC-17050,Mission Viejo,FUR-BO-10003966,Furniture,"Sauder Facets Collection Library, Sky Alder Finish",290.666,2,3.4196
3367,CA-2014-165379,07-09-2014,7/15/2014,BM-11650,Dallas,OFF-PA-10003072,Office Supplies,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.368,2,3.6288
3368,CA-2014-165379,07-09-2014,7/15/2014,BM-11650,Dallas,OFF-PA-10002245,Office Supplies,Xerox 1895,14.352,3,4.485
3369,CA-2015-115511,11/21/2015,11/25/2015,NW-18400,Las Vegas,FUR-BO-10002598,Furniture,"Hon Metal Bookcases, Putty",141.96,2,41.1684
3370,CA-2015-115511,11/21/2015,11/25/2015,NW-18400,Las Vegas,OFF-BI-10002225,Office Supplies,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",66.048,4,23.1168
3371,CA-2016-134887,3/25/2016,3/25/2016,TB-21280,Norman,TEC-AC-10003832,Technology,Logitech P710e Mobile Speakerphone,1287.45,5,244.6155
3372,CA-2017-123778,9/23/2017,9/30/2017,BS-11755,San Francisco,OFF-BI-10000822,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824,6,9.0384
3373,CA-2017-123778,9/23/2017,9/30/2017,BS-11755,San Francisco,OFF-AP-10001242,Office Supplies,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,2,48.288
3374,CA-2015-161718,12-04-2015,12-10-2015,SO-20335,Hempstead,FUR-FU-10002445,Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3,11.376
3375,CA-2015-161718,12-04-2015,12-10-2015,SO-20335,Hempstead,FUR-CH-10002372,Furniture,Office Star - Ergonomically Designed Knee Chair,364.41,5,8.098
3376,CA-2015-161718,12-04-2015,12-10-2015,SO-20335,Hempstead,TEC-PH-10000376,Technology,Square Credit Card Reader,39.96,4,10.3896
3377,CA-2015-161718,12-04-2015,12-10-2015,SO-20335,Hempstead,FUR-CH-10002965,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",361.764,2,68.3332
3378,CA-2016-100671,11-01-2016,11-04-2016,CS-12490,Conroe,OFF-ST-10004950,Office Supplies,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,6.9795
3379,CA-2017-142867,3/17/2017,3/21/2017,PO-19180,Houston,OFF-BI-10003166,Office Supplies,GBC Plasticlear Binding Covers,13.776,6,-22.0416
3380,CA-2017-142867,3/17/2017,3/21/2017,PO-19180,Houston,OFF-PA-10004610,Office Supplies,Xerox 1900,10.272,3,3.21
3381,CA-2017-103156,11/23/2017,11/24/2017,TD-20995,Philadelphia,FUR-FU-10000320,Furniture,OIC Stacking Trays,24.048,9,7.2144
3382,US-2017-162208,8/27/2017,8/30/2017,SP-20620,Tampa,OFF-EN-10004030,Office Supplies,Convenience Packs of Business Envelopes,2.896,1,0.9774
3383,CA-2015-130659,12-04-2015,12-09-2015,MS-17365,New York City,OFF-EN-10004147,Office Supplies,Wausau Papers Astrobrights Colored Envelopes,17.94,3,8.7906
3384,CA-2015-130659,12-04-2015,12-09-2015,MS-17365,New York City,FUR-CH-10003535,Furniture,"Global Armless Task Chair, Royal Blue",384.174,7,29.8802
3385,CA-2015-130659,12-04-2015,12-09-2015,MS-17365,New York City,TEC-PH-10004586,Technology,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75,5,539.925
3386,CA-2017-148404,10-07-2017,10-11-2017,Dp-13240,Charlotte,OFF-ST-10003208,Office Supplies,Adjustable Depth Letter/Legal Cart,580.672,4,65.3256
3387,CA-2017-148404,10-07-2017,10-11-2017,Dp-13240,Charlotte,OFF-FA-10003112,Office Supplies,Staples,18.936,3,5.9175
3388,CA-2017-148404,10-07-2017,10-11-2017,Dp-13240,Charlotte,TEC-PH-10004447,Technology,Toshiba IPT2010-SD IP Telephone,222.384,2,16.6788
3389,CA-2017-148404,10-07-2017,10-11-2017,Dp-13240,Charlotte,OFF-BI-10002854,Office Supplies,"Performers Binder/Pad Holder, Black",50.454,6,-33.636
3390,CA-2017-148404,10-07-2017,10-11-2017,Dp-13240,Charlotte,FUR-TA-10001039,Furniture,KI Adjustable-Height Table,154.764,3,-36.1116
3391,CA-2017-101077,3/25/2017,3/30/2017,DB-13660,Dallas,OFF-PA-10004239,Office Supplies,Xerox 1953,6.848,2,2.14
3392,CA-2014-166471,08-09-2014,8/13/2014,MG-17650,Seattle,TEC-PH-10001530,Technology,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,68.198
3393,CA-2014-166471,08-09-2014,8/13/2014,MG-17650,Seattle,TEC-PH-10000038,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219.168,2,-43.8336
3394,CA-2014-105340,11/22/2014,11/25/2014,EH-14185,Pasadena,OFF-BI-10001765,Office Supplies,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,6.928,1,-11.0848
3395,US-2017-131583,06-10-2017,06-10-2017,CL-11890,Philadelphia,OFF-PA-10000380,Office Supplies,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.032,6,15.012
3396,US-2017-148362,07-01-2017,07-08-2017,KF-16285,Indianapolis,OFF-ST-10001128,Office Supplies,"Carina Mini System Audio Rack, Model AR050B",443.92,4,13.3176
3397,US-2017-148362,07-01-2017,07-08-2017,KF-16285,Indianapolis,OFF-BI-10003656,Office Supplies,Fellowes PB200 Plastic Comb Binding Machine,169.99,1,78.1954
3398,US-2017-148362,07-01-2017,07-08-2017,KF-16285,Indianapolis,OFF-PA-10003441,Office Supplies,Xerox 226,25.92,4,12.4416
3399,CA-2014-102274,11/21/2014,11/26/2014,DH-13075,Richmond,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",36.99,1,9.9873
3400,CA-2014-102274,11/21/2014,11/26/2014,DH-13075,Richmond,OFF-PA-10004359,Office Supplies,Multicolor Computer Printout Paper,629.1,6,301.968
3401,CA-2014-102274,11/21/2014,11/26/2014,DH-13075,Richmond,OFF-ST-10001511,Office Supplies,Space Solutions Commercial Steel Shelving,193.95,3,9.6975
3402,CA-2014-102274,11/21/2014,11/26/2014,DH-13075,Richmond,OFF-AR-10002833,Office Supplies,Newell 322,5.46,3,1.4742
3403,CA-2015-129700,05-04-2015,05-05-2015,LA-16780,Tinley Park,FUR-FU-10001940,Furniture,Staple-based wall hangings,22.288,7,-8.9152
3404,CA-2017-168739,5/29/2017,06-05-2017,HZ-14950,Houston,FUR-FU-10003919,Furniture,Eldon Executive Woodline II Cherry Finish Desk Accessories,65.424,4,-52.3392
3405,CA-2015-152527,10/17/2015,10/17/2015,CM-12190,Los Angeles,OFF-ST-10003479,Office Supplies,"Eldon Base for stackable storage shelf, platinum",77.88,2,3.894
3406,US-2014-150119,4/23/2014,4/27/2014,LB-16795,Columbus,FUR-CH-10002965,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2,-12.0588
3407,US-2014-150119,4/23/2014,4/27/2014,LB-16795,Columbus,FUR-CH-10002965,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2,-12.0588
3408,US-2014-150119,4/23/2014,4/27/2014,LB-16795,Columbus,OFF-BI-10000145,Office Supplies,Zipper Ring Binder Pockets,7.488,8,-5.2416
3409,US-2014-150119,4/23/2014,4/27/2014,LB-16795,Columbus,FUR-FU-10002191,Furniture,G.E. Halogen Desk Lamp Bulbs,22.336,4,7.8176
3410,US-2017-150847,4/30/2017,05-06-2017,JF-15490,Columbus,OFF-PA-10004451,Office Supplies,Xerox 222,10.368,2,3.6288
3411,CA-2016-100244,9/20/2016,9/24/2016,GM-14695,San Francisco,OFF-PA-10001471,Office Supplies,Strathmore Photo Frame Cards,65.79,9,30.2634
3412,CA-2016-100244,9/20/2016,9/24/2016,GM-14695,San Francisco,OFF-BI-10003656,Office Supplies,Fellowes PB200 Plastic Comb Binding Machine,271.984,2,88.3948
3413,CA-2016-100244,9/20/2016,9/24/2016,GM-14695,San Francisco,OFF-AR-10000940,Office Supplies,Newell 343,11.76,4,3.1752
3414,CA-2016-100244,9/20/2016,9/24/2016,GM-14695,San Francisco,OFF-PA-10002319,Office Supplies,Xerox 1944,77.52,2,37.9848
3415,CA-2016-100244,9/20/2016,9/24/2016,GM-14695,San Francisco,OFF-BI-10000977,Office Supplies,Ibico Plastic Spiral Binding Combs,48.64,2,15.808
3416,CA-2016-116540,09-02-2016,09-02-2016,SS-20590,Madison,OFF-FA-10002676,Office Supplies,Colored Push Pins,1.81,1,0.6516
3417,CA-2016-116540,09-02-2016,09-02-2016,SS-20590,Madison,OFF-BI-10004970,Office Supplies,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,3.8822
3418,CA-2015-151841,4/27/2015,05-02-2015,TC-21475,Aurora,OFF-AP-10003971,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,43.56,5,3.267
3419,CA-2015-151841,4/27/2015,05-02-2015,TC-21475,Aurora,OFF-SU-10001574,Office Supplies,Acme Value Line Scissors,5.84,2,0.73
3420,CA-2015-150791,09-06-2015,9/13/2015,CC-12430,New York City,FUR-CH-10000665,Furniture,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,60.392
3421,CA-2016-134803,5/28/2016,06-03-2016,CL-12565,Los Angeles,OFF-AP-10000891,Office Supplies,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,78.672
3422,CA-2016-134803,5/28/2016,06-03-2016,CL-12565,Los Angeles,OFF-PA-10003790,Office Supplies,Xerox 1991,182.72,8,84.0512
3423,CA-2016-134803,5/28/2016,06-03-2016,CL-12565,Los Angeles,TEC-AC-10002217,Technology,Imation Clip USB flash drive - 8 GB,131.6,7,7.896
3424,CA-2016-134803,5/28/2016,06-03-2016,CL-12565,Los Angeles,OFF-BI-10002215,Office Supplies,"Wilson Jones Hanging View Binder, White, 1""",22.72,4,7.384
3425,CA-2016-134803,5/28/2016,06-03-2016,CL-12565,Los Angeles,TEC-MA-10001972,Technology,Okidata C331dn Printer,558.4,2,41.88
3426,CA-2015-153381,9/24/2015,9/28/2015,DE-13255,Dubuque,OFF-BI-10001525,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",15.24,4,6.858
3427,CA-2015-153381,9/24/2015,9/28/2015,DE-13255,Dubuque,FUR-CH-10000988,Furniture,Hon Olson Stacker Stools,1408.1,10,394.268
3428,US-2017-111024,07-03-2017,07-06-2017,SZ-20035,Lancaster,OFF-PA-10000174,Office Supplies,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,11.1024
3429,US-2017-111024,07-03-2017,07-06-2017,SZ-20035,Lancaster,FUR-TA-10002041,Furniture,"Bevis Round Conference Table Top, X-Base",215.148,2,-103.9882
3430,US-2017-111024,07-03-2017,07-06-2017,SZ-20035,Lancaster,OFF-PA-10002246,Office Supplies,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6,11.223
3431,CA-2017-148264,12-08-2017,12-09-2017,LF-17185,Inglewood,OFF-ST-10003327,Office Supplies,Akro-Mils 12-Gallon Tote,29.79,3,8.6391
3432,CA-2017-148264,12-08-2017,12-09-2017,LF-17185,Inglewood,FUR-FU-10002703,Furniture,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9,2,15.468
3433,CA-2017-148264,12-08-2017,12-09-2017,LF-17185,Inglewood,OFF-PA-10003651,Office Supplies,Xerox 1968,60.12,9,28.8576
3434,CA-2017-131212,12-05-2017,12-09-2017,AB-10165,Bellevue,OFF-BI-10001617,Office Supplies,GBC Wire Binding Combs,24.816,3,8.3754
3435,CA-2017-131212,12-05-2017,12-09-2017,AB-10165,Bellevue,OFF-BI-10000145,Office Supplies,Zipper Ring Binder Pockets,14.976,6,5.4288
3436,US-2015-100531,9/27/2015,9/29/2015,NM-18520,Chicago,OFF-BI-10001670,Office Supplies,Vinyl Sectional Post Binders,15.08,2,-22.62
3437,US-2015-100531,9/27/2015,9/29/2015,NM-18520,Chicago,FUR-FU-10003849,Furniture,"DAX Metal Frame, Desktop, Stepped-Edge",24.288,3,-12.7512
3438,CA-2017-152583,10/30/2017,10/30/2017,RA-19945,Dallas,FUR-FU-10003849,Furniture,"DAX Metal Frame, Desktop, Stepped-Edge",16.192,2,-8.5008
3439,CA-2017-152583,10/30/2017,10/30/2017,RA-19945,Dallas,FUR-TA-10002041,Furniture,"Bevis Round Conference Table Top, X-Base",251.006,2,-68.1302
3440,CA-2017-152583,10/30/2017,10/30/2017,RA-19945,Dallas,OFF-ST-10002214,Office Supplies,X-Rack File for Hanging Folders,54.192,6,4.0644
3441,CA-2015-144099,11/29/2015,11/30/2015,PO-19195,San Francisco,OFF-BI-10001078,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",4.304,1,1.5602
3442,CA-2014-158337,03-11-2014,3/14/2014,KA-16525,New York City,OFF-PA-10002137,Office Supplies,"Southworth 100% Résumé Paper, 24lb.",108.92,14,49.014
3443,CA-2017-168858,11/19/2017,11/23/2017,JD-16150,New York City,OFF-EN-10001415,Office Supplies,Staple envelope,16.74,3,8.37
3444,CA-2017-168858,11/19/2017,11/23/2017,JD-16150,New York City,OFF-AP-10003849,Office Supplies,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,7,626.185
3445,CA-2016-116344,7/29/2016,08-02-2016,JO-15145,Philadelphia,OFF-ST-10001713,Office Supplies,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,2,-16.9568
3446,CA-2015-131779,06-12-2015,6/17/2015,LE-16810,Newark,OFF-ST-10001505,Office Supplies,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",29.9,5,5.083
3447,CA-2016-158869,08-06-2016,08-07-2016,AH-10690,New York City,OFF-PA-10000474,Office Supplies,Easy-staple paper,70.88,2,33.3136
3448,CA-2017-102554,06-11-2017,6/15/2017,KN-16705,Auburn,OFF-AR-10001919,Office Supplies,"OIC #2 Pencils, Medium Soft",3.76,2,1.0904
3449,CA-2016-162614,10-07-2016,10/13/2016,TB-21250,Los Angeles,OFF-BI-10004001,Office Supplies,GBC Recycled VeloBinder Covers,27.264,2,8.8608
3450,CA-2014-168592,09-08-2014,9/14/2014,DP-13390,San Francisco,OFF-AP-10004785,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",56.65,5,24.3595
3451,CA-2014-168592,09-08-2014,9/14/2014,DP-13390,San Francisco,OFF-ST-10002406,Office Supplies,Pizazz Global Quick File,14.97,1,4.1916
3452,CA-2014-168592,09-08-2014,9/14/2014,DP-13390,San Francisco,OFF-FA-10002988,Office Supplies,Ideal Clamps,4.02,2,1.9698
3453,CA-2014-157609,3/16/2014,3/21/2014,KN-16705,Raleigh,TEC-PH-10002415,Technology,Polycom VoiceStation 500 Conference phone,471.92,2,29.495
3454,CA-2015-153325,03-01-2015,03-02-2015,ST-20530,Macon,OFF-BI-10004236,Office Supplies,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",58.72,4,27.0112
3455,CA-2015-153626,07-09-2015,7/14/2015,EB-13870,Nashville,OFF-AR-10000657,Office Supplies,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",5.16,3,0.8385
3456,CA-2016-166485,2/20/2016,2/27/2016,AH-10210,Nashville,OFF-PA-10004996,Office Supplies,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16.496,2,5.5674
3457,CA-2017-136448,9/16/2017,9/18/2017,AS-10090,Philadelphia,TEC-AC-10001109,Technology,Logitech Trackman Marble Mouse,71.976,3,19.7934
3458,CA-2017-136448,9/16/2017,9/18/2017,AS-10090,Philadelphia,FUR-FU-10003832,Furniture,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",22.512,3,2.2512
3459,CA-2017-136448,9/16/2017,9/18/2017,AS-10090,Philadelphia,OFF-BI-10002393,Office Supplies,Binder Posts,3.444,2,-2.7552
3460,CA-2017-136448,9/16/2017,9/18/2017,AS-10090,Philadelphia,OFF-BI-10001359,Office Supplies,GBC DocuBind TL300 Electric Binding System,538.194,2,-412.6154
3461,CA-2017-136448,9/16/2017,9/18/2017,AS-10090,Philadelphia,TEC-AC-10003628,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,2,14.3952
3462,CA-2017-114258,11-05-2017,11-10-2017,EM-13825,Dallas,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,492.768,4,55.4364
3463,CA-2015-152611,2/20/2015,2/23/2015,KA-16525,Perth Amboy,OFF-AR-10003903,Office Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,286.79,7,74.5654
3464,CA-2016-165470,11/25/2016,11/30/2016,HJ-14875,Jacksonville,OFF-PA-10004675,Office Supplies,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",5.08,1,1.651
3465,CA-2017-128699,12-03-2017,12-05-2017,ND-18370,Jacksonville,TEC-AC-10001990,Technology,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992,1,7.1988
